Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:17,513,800F71190,513,800F71190,15.7,US Dollar,15.7,US Dollar,Reinvestment,0
2022/09/01 00:13,1729,800F74BC0,1729,800F74BC0,19.59,US Dollar,19.59,US Dollar,Reinvestment,0
2022/09/01 00:19,10,800F74EE0,10,800F74EE0,3.41,US Dollar,3.41,US Dollar,Reinvestment,0
2022/09/01 00:23,1241,800F75360,1241,800F75360,24.69,US Dollar,24.69,US Dollar,Reinvestment,0
2022/09/01 00:18,22736,800F77D40,22736,800F77D40,11639.18,US Dollar,11639.18,US Dollar,Reinvestment,0
2022/09/01 00:13,1467,800F6B0A0,1467,800F6B0A0,22817615.07,US Dollar,22817615.07,US Dollar,Reinvestment,0
2022/09/01 00:09,1,800F6B190,1,800F6B190,29.33,US Dollar,29.33,US Dollar,Reinvestment,0
2022/09/01 00:12,12381,800F6B6C0,12381,800F6B6C0,245.11,US Dollar,245.11,US Dollar,Reinvestment,0
2022/09/01 00:04,31287,800F6FB60,21258,800F6B280,29844.0,US Dollar,29844.0,US Dollar,ACH,0
2022/09/01 00:00,21258,800F6B280,21258,800F6B280,7.74,US Dollar,7.74,US Dollar,Reinvestment,0
2022/09/01 00:11,12381,800F78080,17748,80A3B8500,2.67,US Dollar,2.67,US Dollar,Credit Card,0
2022/09/01 00:21,22164,800F78170,22164,800F78170,20.88,US Dollar,20.88,US Dollar,Reinvestment,0
2022/09/01 00:13,11471,800F782B0,11471,800F782B0,15.28,US Dollar,15.28,US Dollar,Reinvestment,0
2022/09/01 00:11,22205,800F78300,22205,800F78300,8.8,US Dollar,8.8,US Dollar,Reinvestment,0
2022/09/01 00:13,1688,800F7A510,1688,800F7A510,248404.11,US Dollar,248404.11,US Dollar,Reinvestment,0
2022/09/01 00:12,22205,800F7AEC0,22205,800F7AEC0,977821.33,US Dollar,977821.33,US Dollar,Reinvestment,0
2022/09/01 00:13,1420,8006308C0,1068,800F7B8E0,2570.09,US Dollar,2570.09,US Dollar,Cheque,0
2022/09/01 00:24,1420,8006308C0,1068,800F7B8E0,4551.04,US Dollar,4551.04,US Dollar,Credit Card,0
2022/09/01 00:13,1420,8006308C0,1068,800F7B8E0,3081.57,US Dollar,3081.57,US Dollar,ACH,0
2022/09/01 00:00,1420,8006308C0,1068,800F7B8E0,1568.02,US Dollar,1568.02,US Dollar,Wire,0
2022/09/01 00:25,1068,800F7BE10,1068,800F7BE10,1904.34,US Dollar,1904.34,US Dollar,Reinvestment,0
2022/09/01 00:21,1853,800DD9C50,1853,800DD9C50,392500.9,US Dollar,392500.9,US Dollar,Reinvestment,0
2022/09/01 00:21,2385,800F7DB60,2385,800F7DB60,124417.66,US Dollar,124417.66,US Dollar,Reinvestment,0
2022/09/01 00:08,1068,800F7D9D0,1068,800F7D9D0,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
2022/09/01 00:23,21575,800F7EB90,21575,800F7EB90,733466.19,US Dollar,733466.19,US Dollar,Reinvestment,0
2022/09/01 00:24,21575,800F7EB90,21575,800F7EB90,11.8,US Dollar,11.8,US Dollar,Reinvestment,0
2022/09/01 00:16,22736,800F7E990,22736,800F7E990,60900.96,US Dollar,60900.96,US Dollar,Reinvestment,0
2022/09/01 00:06,908,800F801A0,908,800F801A0,11.3,US Dollar,11.3,US Dollar,Reinvestment,0
2022/09/01 00:05,1729,800F7FFB0,1729,800F7FFB0,10.07,US Dollar,10.07,US Dollar,Reinvestment,0
2022/09/01 00:29,11405,800F823D0,11405,800F823D0,118335.24,US Dollar,118335.24,US Dollar,Reinvestment,0
2022/09/01 00:22,1,8001A4C70,22205,800F82A30,1922.39,US Dollar,1922.39,US Dollar,Cheque,0
2022/09/01 00:16,1,8001A4C70,22205,800F82A30,14451.39,US Dollar,14451.39,US Dollar,Cash,0
2022/09/01 00:29,22205,800F82A30,22205,800F82A30,9.93,US Dollar,9.93,US Dollar,Reinvestment,0
2022/09/01 00:17,2454,800F51F40,2454,800F51F40,536.2,US Dollar,536.2,US Dollar,Reinvestment,0
2022/09/01 00:22,11107,800F52CE0,11107,800F52CE0,92813.73,US Dollar,92813.73,US Dollar,Reinvestment,0
2022/09/01 00:22,3329,800F56190,220,800F6AC80,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:10,32315,800F57440,32315,800F57440,2777.14,US Dollar,2777.14,US Dollar,Reinvestment,0
2022/09/01 00:11,32522,800F63C20,32522,800F63C20,755.19,US Dollar,755.19,US Dollar,Reinvestment,0
2022/09/01 00:01,1729,800F69D70,1729,800F69D70,22081.47,US Dollar,22081.47,US Dollar,Reinvestment,0
2022/09/01 00:07,22345,800F69DC0,22345,800F69DC0,20133.83,US Dollar,20133.83,US Dollar,Reinvestment,0
2022/09/01 00:23,32249,800F6A8F0,32249,800F6A8F0,1876.33,US Dollar,1876.33,US Dollar,Reinvestment,0
2022/09/01 00:05,32293,800F7A9E0,32293,800F7A9E0,261.74,US Dollar,261.74,US Dollar,Reinvestment,0
2022/09/01 00:14,11405,800F7AA80,11405,800F7AA80,2609.16,US Dollar,2609.16,US Dollar,Reinvestment,0
2022/09/01 00:08,1292,800F7C2F0,1292,800F7C2F0,4019.38,US Dollar,4019.38,US Dollar,Reinvestment,0
2022/09/01 00:14,1588,800F7E3F0,1588,800F7E3F0,8846.79,US Dollar,8846.79,US Dollar,Reinvestment,0
2022/09/01 00:05,1674,800F7F350,1674,800F7F350,13636.12,US Dollar,13636.12,US Dollar,Reinvestment,0
2022/09/01 00:19,32677,800F7F3A0,32677,800F7F3A0,4800.71,US Dollar,4800.71,US Dollar,Reinvestment,0
2022/09/01 00:16,11974,800F7F890,11974,800F7F890,9530.53,US Dollar,9530.53,US Dollar,Reinvestment,0
2022/09/01 00:05,1601,800F80600,1601,800F80600,8353.66,US Dollar,8353.66,US Dollar,Reinvestment,0
2022/09/01 00:06,32679,800F80BB0,32679,800F80BB0,1527.78,US Dollar,1527.78,US Dollar,Reinvestment,0
2022/09/01 00:08,12381,800F80F00,12381,800F80F00,36528.65,US Dollar,36528.65,US Dollar,Reinvestment,0
2022/09/01 00:05,2385,800F81260,2385,800F81260,1112.75,US Dollar,1112.75,US Dollar,Reinvestment,0
2022/09/01 00:14,11296,800F87BA0,11296,800F87BA0,1287.92,US Dollar,1287.92,US Dollar,Reinvestment,0
2022/09/01 00:02,12381,80077C5E0,12381,80077C5E0,37225.76,US Dollar,37225.76,US Dollar,Reinvestment,0
2022/09/01 00:03,908,800F560F0,908,800F560F0,24.82,US Dollar,24.82,US Dollar,Reinvestment,0
2022/09/01 00:29,1729,800F69D70,1729,800F69D70,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
2022/09/01 00:28,1068,800F7C3E0,1068,800F7C3E0,22.44,US Dollar,22.44,US Dollar,Reinvestment,0
2022/09/01 00:25,1362,800F7D7B0,1362,800F7D7B0,23.23,US Dollar,23.23,US Dollar,Reinvestment,0
2022/09/01 00:17,2385,800F81260,2385,800F81260,10.36,US Dollar,10.36,US Dollar,Reinvestment,0
2022/09/01 00:01,1292,800E91830,220,800F8BDD0,67839.04,US Dollar,67839.04,US Dollar,Cheque,0
2022/09/01 00:11,2053,800F8C1B0,2053,800F8C1B0,167713.46,US Dollar,167713.46,US Dollar,Reinvestment,0
2022/09/01 00:25,11157,800F8C610,11157,800F8C610,307080.67,US Dollar,307080.67,US Dollar,Reinvestment,0
2022/09/01 00:25,21258,800F8CAC0,21258,800F8CAC0,109786.7,US Dollar,109786.7,US Dollar,Reinvestment,0
2022/09/01 00:20,2843,8008476E0,21258,800F8CAC0,183583.28,US Dollar,183583.28,US Dollar,Cheque,0
2022/09/01 00:08,2843,8008476E0,21258,800F8CAC0,6183.58,US Dollar,6183.58,US Dollar,Credit Card,0
2022/09/01 00:03,1588,800F8D350,1588,800F8D350,213965.18,US Dollar,213965.18,US Dollar,Reinvestment,0
2022/09/01 00:09,1588,800F8D350,1588,800F8D350,14.19,US Dollar,14.19,US Dollar,Reinvestment,0
2022/09/01 00:18,11107,800F8D8A0,11107,800F8D8A0,22.4,US Dollar,22.4,US Dollar,Reinvestment,0
2022/09/01 00:00,1688,800F92040,1688,800F92040,76787.11,US Dollar,76787.11,US Dollar,Reinvestment,0
2022/09/01 00:08,1,8003B71A0,1688,800F92040,89060.87,US Dollar,89060.87,US Dollar,Cheque,0
2022/09/01 00:05,1,8003B71A0,1688,800F92040,4634.44,US Dollar,4634.44,US Dollar,Credit Card,0
2022/09/01 00:03,1,8003B71A0,1688,800F92040,32525.87,US Dollar,32525.87,US Dollar,Cash,0
2022/09/01 00:07,11107,800755E80,1665,800F92540,5033.65,US Dollar,5033.65,US Dollar,Cheque,0
2022/09/01 00:20,11107,800755E80,1665,800F92540,3547.21,US Dollar,3547.21,US Dollar,Credit Card,0
2022/09/01 00:06,11107,800755E80,1665,800F92540,666.13,US Dollar,666.13,US Dollar,Cash,0
2022/09/01 00:21,11107,800755E80,1665,800F92540,57.57,US Dollar,57.57,US Dollar,ACH,0
2022/09/01 00:06,11107,800755E80,1665,800F92540,100.43,US Dollar,100.43,US Dollar,Wire,0
2022/09/01 00:14,1588,800F944C0,1588,800F944C0,21.98,US Dollar,21.98,US Dollar,Reinvestment,0
2022/09/01 00:23,1688,800F96AE0,1688,800F96AE0,268427.58,US Dollar,268427.58,US Dollar,Reinvestment,0
2022/09/01 00:19,1047,800862340,1047,800862340,24.29,US Dollar,24.29,US Dollar,Reinvestment,0
2022/09/01 00:10,22205,800F97A40,22205,800F97A40,234101.11,US Dollar,234101.11,US Dollar,Reinvestment,0
2022/09/01 00:21,22205,800F97A40,22205,800F97A40,12.37,US Dollar,12.37,US Dollar,Reinvestment,0
2022/09/01 00:27,1292,800F98690,1292,800F98690,567765.31,US Dollar,567765.31,US Dollar,Reinvestment,0
2022/09/01 00:04,1244,800F989F0,1244,800F989F0,8013.86,US Dollar,8013.86,US Dollar,Reinvestment,0
2022/09/01 00:22,22205,800DE4EF0,22205,800DE4EF0,6.65,US Dollar,6.65,US Dollar,Reinvestment,0
2022/09/01 00:18,1601,800F9A6A0,1601,800F9A6A0,150403.62,US Dollar,150403.62,US Dollar,Reinvestment,0
2022/09/01 00:08,908,800F9A7E0,908,800F9A7E0,4.48,US Dollar,4.48,US Dollar,Reinvestment,0
2022/09/01 00:08,21611,800F9AFC0,21611,800F9AFC0,4134.72,US Dollar,4134.72,US Dollar,Reinvestment,0
2022/09/01 00:02,31597,800F9B2B0,31597,800F9B2B0,138.61,US Dollar,138.61,US Dollar,Reinvestment,0
2022/09/01 00:02,1853,800F9B440,1853,800F9B440,6714.91,US Dollar,6714.91,US Dollar,Reinvestment,0
2022/09/01 00:28,1729,8006F9290,1853,800F9B440,5987.47,US Dollar,5987.47,US Dollar,Cheque,0
2022/09/01 00:05,1729,8006F9290,1853,800F9B440,4314.47,US Dollar,4314.47,US Dollar,Credit Card,0
2022/09/01 00:18,1853,800F9B440,1853,800F9B440,16.52,US Dollar,16.52,US Dollar,Reinvestment,0
2022/09/01 00:04,10,800BA2EC0,11471,800F9C9D0,984.16,US Dollar,984.16,US Dollar,Cheque,0
2022/09/01 00:00,10,800BA2EC0,11471,800F9C9D0,5042.41,US Dollar,5042.41,US Dollar,Credit Card,0
2022/09/01 00:25,11471,800F9C9D0,11471,800F9C9D0,12.39,US Dollar,12.39,US Dollar,Reinvestment,0
2022/09/01 00:26,10,800F99400,10,800F99400,9555619.66,US Dollar,9555619.66,US Dollar,Reinvestment,0
2022/09/01 00:28,1457,800F9CFA0,1457,800F9CFA0,2044.02,US Dollar,2044.02,US Dollar,Reinvestment,0
2022/09/01 00:04,10,800F9D170,10,800F9D170,2713.64,US Dollar,2713.64,US Dollar,Reinvestment,0
2022/09/01 00:02,22164,800F99590,22164,800F99590,19.38,US Dollar,19.38,US Dollar,Reinvestment,0
2022/09/01 00:17,2053,800F995E0,2053,800F995E0,10.0,US Dollar,10.0,US Dollar,Reinvestment,0
2022/09/01 00:22,513,800F9C4C0,513,800F9C4C0,10.38,US Dollar,10.38,US Dollar,Reinvestment,0
2022/09/01 00:03,10,800F9D170,10,800F9D170,22.11,US Dollar,22.11,US Dollar,Reinvestment,0
2022/09/01 00:19,32014,800F9DBA0,12381,800F990A0,35117.2,US Dollar,35117.2,US Dollar,Cheque,0
2022/09/01 00:23,12381,800F990A0,12381,800F990A0,24.08,US Dollar,24.08,US Dollar,Reinvestment,0
2022/09/01 00:02,795,800F9DFB0,795,800F9DFB0,123484.26,US Dollar,123484.26,US Dollar,Reinvestment,0
2022/09/01 00:15,1241,800F9F380,1241,800F9F380,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
2022/09/01 00:04,21940,800F9F190,21940,800F9F190,1236318.32,US Dollar,1236318.32,US Dollar,Reinvestment,0
2022/09/01 00:27,21940,800F9F190,21940,800F9F190,4.95,US Dollar,4.95,US Dollar,Reinvestment,0
2022/09/01 00:02,1,800F9FDF0,1,800F9FDF0,3701.88,US Dollar,3701.88,US Dollar,Reinvestment,0
2022/09/01 00:26,1241,800B26AF0,701,800FA07E0,3061.53,US Dollar,3061.53,US Dollar,Cheque,0
2022/09/01 00:06,1241,800B26AF0,701,800FA07E0,2633.22,US Dollar,2633.22,US Dollar,Credit Card,0
2022/09/01 00:19,1411,800FA1420,1411,800FA1420,45069.58,US Dollar,45069.58,US Dollar,Reinvestment,0
2022/09/01 00:12,22736,800FA21A0,22736,800FA21A0,16.32,US Dollar,16.32,US Dollar,Reinvestment,0
2022/09/01 00:19,12,800516CA0,11471,800FA28B0,4188.62,US Dollar,4188.62,US Dollar,Cheque,0
2022/09/01 00:19,12,800516CA0,11471,800FA28B0,20902.59,US Dollar,20902.59,US Dollar,Cash,0
2022/09/01 00:02,21550,800FA1E90,21550,800FA1E90,4228.86,US Dollar,4228.86,US Dollar,Reinvestment,0
2022/09/01 00:09,21940,800FA3470,21940,800FA3470,2154.69,US Dollar,2154.69,US Dollar,Reinvestment,0
2022/09/01 00:06,3753,800FA3560,11157,800FA3740,216.09,US Dollar,216.09,US Dollar,ACH,0
2022/09/01 00:02,3705,800FA36A0,3705,800FA36A0,4466.11,US Dollar,4466.11,US Dollar,Reinvestment,0
2022/09/01 00:19,10,8003DB490,11157,800FA3740,165978.24,US Dollar,165978.24,US Dollar,Cheque,0
2022/09/01 00:07,10,8003DB490,11157,800FA3740,20878.08,US Dollar,20878.08,US Dollar,Credit Card,0
2022/09/01 00:17,10,8003DB490,11157,800FA3740,216925.71,US Dollar,216925.71,US Dollar,Cash,0
2022/09/01 00:24,21940,800FA3470,21940,800FA3470,22.12,US Dollar,22.12,US Dollar,Reinvestment,0
2022/09/01 00:14,21611,800C88650,21611,800C88650,16.95,US Dollar,16.95,US Dollar,Reinvestment,0
2022/09/01 00:27,2385,800FA62B0,2385,800FA62B0,45131.19,US Dollar,45131.19,US Dollar,Reinvestment,0
2022/09/01 00:23,2843,800FA6960,2843,800FA6960,55377.71,US Dollar,55377.71,US Dollar,Reinvestment,0
2022/09/01 00:12,11474,800FA6A00,11474,800FA6A00,801.13,US Dollar,801.13,US Dollar,Reinvestment,0
2022/09/01 00:20,10,80049C960,2843,800FA6960,58741.57,US Dollar,58741.57,US Dollar,Cheque,0
2022/09/01 00:05,2843,800FA6960,2843,800FA6960,14.07,US Dollar,14.07,US Dollar,Reinvestment,0
2022/09/01 00:15,31794,800FA45A0,31794,800FA45A0,20274.06,US Dollar,20274.06,US Dollar,Reinvestment,0
2022/09/01 00:28,31107,800FA4640,31107,800FA4640,3857.64,US Dollar,3857.64,US Dollar,Reinvestment,0
2022/09/01 00:04,3812,800FA5280,3812,800FA5280,4532.13,US Dollar,4532.13,US Dollar,Reinvestment,0
2022/09/01 00:26,21550,800FA5320,21550,800FA5320,20607.13,US Dollar,20607.13,US Dollar,Reinvestment,0
2022/09/01 00:11,1,800FA6070,1,800FA6070,21695.88,US Dollar,21695.88,US Dollar,Reinvestment,0
2022/09/01 00:18,21550,800FA6DB0,21550,800FA6DB0,18907.94,US Dollar,18907.94,US Dollar,Reinvestment,0
2022/09/01 00:27,21550,800FA5320,21550,800FA6E00,3287911.0,US Dollar,3287911.0,US Dollar,Cheque,0
2022/09/01 00:19,31058,800FA7080,21550,800FA6DB0,1528.78,US Dollar,1528.78,US Dollar,ACH,0
2022/09/01 00:29,21550,800FA6E00,795,800952F80,18.7,US Dollar,18.7,US Dollar,Credit Card,0
2022/09/01 00:26,21940,800FA6EA0,21940,800FA6EA0,11.02,US Dollar,11.02,US Dollar,Reinvestment,0
2022/09/01 00:22,2053,800FA3E20,2053,800FA3E20,2581.74,US Dollar,2581.74,US Dollar,Reinvestment,0
2022/09/01 00:24,12381,800FA8510,12381,800FA8510,1623.74,US Dollar,1623.74,US Dollar,Reinvestment,0
2022/09/01 00:16,1588,800FA87E0,1588,800FA87E0,902.3,US Dollar,902.3,US Dollar,Reinvestment,0
2022/09/01 00:16,11813,800FA18B0,11813,800FA18B0,17.12,US Dollar,17.12,US Dollar,Reinvestment,0
2022/09/01 00:13,2843,800FA19F0,1420,808786B10,125.02,US Dollar,125.02,US Dollar,Credit Card,0
2022/09/01 00:27,12,800FA94F0,12,800FA94F0,11.14,US Dollar,11.14,US Dollar,Reinvestment,0
2022/09/01 00:03,11974,800F98330,11974,800F98330,12606930.09,US Dollar,12606930.09,US Dollar,Reinvestment,0
2022/09/01 00:03,1729,800FA0300,1729,800FA0300,16714.93,US Dollar,16714.93,US Dollar,Reinvestment,0
2022/09/01 00:27,11474,800FA0E00,11474,800FA0E00,2998.24,US Dollar,2998.24,US Dollar,Reinvestment,0
2022/09/01 00:01,2843,800FA0FE0,2843,800FA0FE0,5157.78,US Dollar,5157.78,US Dollar,Reinvestment,0
2022/09/01 00:20,701,800FA9210,701,800FA9210,585.62,US Dollar,585.62,US Dollar,Reinvestment,0
2022/09/01 00:29,1241,800FA0D60,1241,800FA0D60,9.11,US Dollar,9.11,US Dollar,Reinvestment,0
2022/09/01 00:16,701,800FA9210,701,800FA9210,3.27,US Dollar,3.27,US Dollar,Reinvestment,0
2022/09/01 00:25,12,800FABED0,12,800FABED0,13251.45,US Dollar,13251.45,US Dollar,Reinvestment,0
2022/09/01 00:07,12381,800FACFA0,12381,800FACFA0,147.76,US Dollar,147.76,US Dollar,Reinvestment,0
2022/09/01 00:06,10,800FAC950,10,800FAC950,324055.55,US Dollar,324055.55,US Dollar,Reinvestment,0
2022/09/01 00:26,1411,800FAC9F0,1411,800FAC9F0,2532.7,US Dollar,2532.7,US Dollar,Reinvestment,0
2022/09/01 00:07,220,800FACB30,220,800FACB30,36.98,US Dollar,36.98,US Dollar,Reinvestment,0
2022/09/01 00:16,3852,800FACBD0,220,800FACB30,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:21,1411,800FAC9F0,1411,800FAC9F0,15.73,US Dollar,15.73,US Dollar,Reinvestment,0
2022/09/01 00:18,1,800FAF190,1,800FAF190,16.23,US Dollar,16.23,US Dollar,Reinvestment,0
2022/09/01 00:15,1,800FAF230,1,800FAF230,21.73,US Dollar,21.73,US Dollar,Reinvestment,0
2022/09/01 00:12,11296,800FB0580,11296,800FB0580,7036717.16,US Dollar,7036717.16,US Dollar,Reinvestment,0
2022/09/01 00:04,21174,800A654C0,11296,800FB0580,27703.12,US Dollar,27703.12,US Dollar,Cheque,0
2022/09/01 00:28,21174,800A654C0,11296,800FB0580,12379.92,US Dollar,12379.92,US Dollar,Credit Card,0
2022/09/01 00:08,21174,800A654C0,11296,800FB0580,21329.02,US Dollar,21329.02,US Dollar,ACH,0
2022/09/01 00:26,11296,800FB0580,11296,800FB0580,5.88,US Dollar,5.88,US Dollar,Reinvestment,0
2022/09/01 00:17,1729,800FB12A0,1729,800FB12A0,4255.49,US Dollar,4255.49,US Dollar,Reinvestment,0
2022/09/01 00:15,1362,800FB1340,1362,800FB1340,186.94,US Dollar,186.94,US Dollar,Reinvestment,0
2022/09/01 00:07,1124,800FB1480,1124,800FB1480,1710.35,US Dollar,1710.35,US Dollar,Reinvestment,0
2022/09/01 00:14,1124,800FB1870,1124,800FB1870,3420.69,US Dollar,3420.69,US Dollar,Reinvestment,0
2022/09/01 00:10,1853,800FB0A10,248734,813AC16B0,64.89,US Dollar,64.89,US Dollar,Credit Card,0
2022/09/01 00:11,11296,800FB1B80,11296,800FB1B80,15.84,US Dollar,15.84,US Dollar,Reinvestment,0
2022/09/01 00:06,1068,800FB1BD0,1068,800FB1BD0,17.35,US Dollar,17.35,US Dollar,Reinvestment,0
2022/09/01 00:18,10,800FB2E30,10,800FB2E30,1664154.99,US Dollar,1664154.99,US Dollar,Reinvestment,0
2022/09/01 00:24,2053,800FB30B0,2053,800FB30B0,66.49,US Dollar,66.49,US Dollar,Reinvestment,0
2022/09/01 00:01,2053,800FB30B0,2053,800FB30B0,6.24,US Dollar,6.24,US Dollar,Reinvestment,0
2022/09/01 00:25,11471,800FB38F0,11471,800FB38F0,90686.74,US Dollar,90686.74,US Dollar,Reinvestment,0
2022/09/01 00:17,1,800E62CB0,11471,800FB38F0,426955.14,US Dollar,426955.14,US Dollar,Cheque,0
2022/09/01 00:04,1,800E62CB0,11471,800FB38F0,5028.18,US Dollar,5028.18,US Dollar,Credit Card,0
2022/09/01 00:07,1,800E62CB0,11471,800FB38F0,1979331.74,US Dollar,1979331.74,US Dollar,ACH,0
2022/09/01 00:26,1362,800FB3940,1362,800FB3940,7.9,US Dollar,7.9,US Dollar,Reinvestment,0
2022/09/01 00:14,2627,800FB2C10,2627,800FB2C10,1838306.19,US Dollar,1838306.19,US Dollar,Reinvestment,0
2022/09/01 00:25,2627,800FB2C10,2627,800FB2C10,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
2022/09/01 00:28,32707,800FAE770,32707,800FAE770,1821.15,US Dollar,1821.15,US Dollar,Reinvestment,0
2022/09/01 00:09,1420,800FAE680,1420,800FAE680,6.66,US Dollar,6.66,US Dollar,Reinvestment,0
2022/09/01 00:22,1686,800BC5380,1688,800FB45D0,22574.01,US Dollar,22574.01,US Dollar,Cash,0
2022/09/01 00:01,1686,800BC5380,1688,800FB45D0,11091.83,US Dollar,11091.83,US Dollar,ACH,0
2022/09/01 00:04,1688,800FB45D0,1688,800FB45D0,9.87,US Dollar,9.87,US Dollar,Reinvestment,0
2022/09/01 00:22,11974,800FB4A50,11974,800FB4A50,11.46,US Dollar,11.46,US Dollar,Reinvestment,0
2022/09/01 00:10,12,800FB5470,12,800FB5470,74082.34,US Dollar,74082.34,US Dollar,Reinvestment,0
2022/09/01 00:28,12381,800EF3F80,12381,800EF3F80,1246494.41,US Dollar,1246494.41,US Dollar,Reinvestment,0
2022/09/01 00:23,1362,800FB5B40,1362,800FB5B40,628827.32,US Dollar,628827.32,US Dollar,Reinvestment,0
2022/09/01 00:27,2385,800FB6210,2385,800FB6210,19.12,US Dollar,19.12,US Dollar,Reinvestment,0
2022/09/01 00:18,2843,800619250,1244,800FB67B0,1248.34,US Dollar,1248.34,US Dollar,Cheque,0
2022/09/01 00:11,2843,800619250,1244,800FB67B0,1508.18,US Dollar,1508.18,US Dollar,Credit Card,0
2022/09/01 00:15,11157,800A4E6C0,11157,800A4E6C0,22891.97,US Dollar,22891.97,US Dollar,Reinvestment,0
2022/09/01 00:23,11157,800A4E6C0,11157,800A4E6C0,12.97,US Dollar,12.97,US Dollar,Reinvestment,0
2022/09/01 00:04,32645,800F4C8E0,11474,800FADAB0,3431.49,US Dollar,3431.49,US Dollar,ACH,0
2022/09/01 00:01,10,800F4CFB0,10,800F4CFB0,39316.41,US Dollar,39316.41,US Dollar,Reinvestment,0
2022/09/01 00:00,10,800F4D2C0,1047,800F4E260,1638005.57,US Dollar,1638005.57,US Dollar,ACH,0
2022/09/01 00:16,2385,800F4E300,2385,800F4E300,4501.84,US Dollar,4501.84,US Dollar,Reinvestment,0
2022/09/01 00:06,10,800F8CDD0,10,800F8CDD0,19361.0,US Dollar,19361.0,US Dollar,Reinvestment,0
2022/09/01 00:29,1068,800F931F0,1068,800F931F0,2388.93,US Dollar,2388.93,US Dollar,Reinvestment,0
2022/09/01 00:24,11813,800F94660,11813,800F94660,9566.2,US Dollar,9566.2,US Dollar,Reinvestment,0
2022/09/01 00:28,3967,800862150,3967,800862150,3792.4,US Dollar,3792.4,US Dollar,Reinvestment,0
2022/09/01 00:17,1688,800FAC5A0,1688,800FAC5A0,38800.99,US Dollar,38800.99,US Dollar,Reinvestment,0
2022/09/01 00:26,2454,800FAC5F0,2454,800FAC5F0,29409.07,US Dollar,29409.07,US Dollar,Reinvestment,0
2022/09/01 00:07,795,800FAD7E0,795,800FAD7E0,20661.36,US Dollar,20661.36,US Dollar,Reinvestment,0
2022/09/01 00:01,1241,800FAD8D0,1241,800FAD8D0,10638.44,US Dollar,10638.44,US Dollar,Reinvestment,0
2022/09/01 00:02,11296,800FADA10,11296,800FADA10,46733.58,US Dollar,46733.58,US Dollar,Reinvestment,0
2022/09/01 00:08,11474,800FADAB0,11474,800FADAB0,3168.04,US Dollar,3168.04,US Dollar,Reinvestment,0
2022/09/01 00:11,21174,800FAE0D0,21174,800FAE0D0,1130.14,US Dollar,1130.14,US Dollar,Reinvestment,0
2022/09/01 00:28,1688,800FAE120,1688,800FAE120,153.32,US Dollar,153.32,US Dollar,Reinvestment,0
2022/09/01 00:27,32504,800FAE260,32504,800FAE260,5017.75,US Dollar,5017.75,US Dollar,Reinvestment,0
2022/09/01 00:20,1047,800FB4E10,1047,800FB4E10,39821.49,US Dollar,39821.49,US Dollar,Reinvestment,0
2022/09/01 00:13,21611,800FB4EB0,21611,800FB4EB0,1149.95,US Dollar,1149.95,US Dollar,Reinvestment,0
2022/09/01 00:00,32249,800FB7830,32249,800FB7830,26613.28,US Dollar,26613.28,US Dollar,Reinvestment,0
2022/09/01 00:04,1047,800F4E260,229089,80AFCA2F0,804.88,US Dollar,804.88,US Dollar,Credit Card,0
2022/09/01 00:21,220,8007F6680,226331,80C2148B0,67.8,US Dollar,67.8,US Dollar,Credit Card,0
2022/09/01 00:20,11813,800F94660,11813,800F94660,13.81,US Dollar,13.81,US Dollar,Reinvestment,0
2022/09/01 00:17,1601,800F97D00,1601,800F97D00,16.87,US Dollar,16.87,US Dollar,Reinvestment,0
2022/09/01 00:27,1241,800FAD8D0,1241,800FAD8D0,3.88,US Dollar,3.88,US Dollar,Reinvestment,0
2022/09/01 00:06,11474,800FADAB0,11474,800FADAB0,17.97,US Dollar,17.97,US Dollar,Reinvestment,0
2022/09/01 00:12,1688,800FAE120,1688,800FAE120,6.13,US Dollar,6.13,US Dollar,Reinvestment,0
2022/09/01 00:28,10,800FB77E0,10,800FB77E0,9.81,US Dollar,9.81,US Dollar,Reinvestment,0
2022/09/01 00:20,220,800CDBB10,2385,800F4BB50,1883502.72,US Dollar,1883502.72,US Dollar,Cheque,0
2022/09/01 00:25,220,800CDBB10,2385,800F4BB50,14753.55,US Dollar,14753.55,US Dollar,Credit Card,0
2022/09/01 00:03,220,800CDBB10,2385,800F4BB50,81464.03,US Dollar,81464.03,US Dollar,Cash,0
2022/09/01 00:25,220,800CDBB10,2385,800F4BB50,286846.81,US Dollar,286846.81,US Dollar,ACH,0
2022/09/01 00:29,2627,800FBA530,2627,800FBA530,578622.71,US Dollar,578622.71,US Dollar,Reinvestment,0
2022/09/01 00:12,1420,8005F4D50,2627,800FBA530,216.3,US Dollar,216.3,US Dollar,Credit Card,0
